tconst,Id_TMDB,Titre,Titre Original,Date de sortie,Durée,Id des genres,Genre Principal,Genre secondaire,Genre tertiaire,Genres,Mots clés,Budget,Recettes,Pays d'origine,Langue Originale,Moyenne des votes,Nombre de votants,Popularité,Résumé,Slogan,Affiche du film,Arrière plan film,Société de production,Pays d'origine de la production,URL complète,Résolution,Type de vidéo,Officiel,Date de mise en ligne,Id Youtube
tt0388182,5718,King of California,King of California,2007-01-24,93,"[35, 18]",Comedy,Drama,Non renseigné,"[{'id': 35, 'name': 'Comédie'}, {'id': 18, 'name': 'Drame'}]","{5600: 'daughter', 1454: 'treasure', 642: 'robbery', 6255: 'insanity', 3536: 'cello', 5905: 'father', 6987: 'idealism', 6956: 'treasure hunt', 33479: 'single father', 170652: 'father figure'}",10000000,1045786,['US'],en,6.43,370,4.0553,"Après plusieurs années en asile psychiatrique, Charlie rentre chez lui et apprend que sa fille, Miranda, s'épuise au McDo pour un salaire de misère. Pour enfin changer de vie, il décide de se lancer à la recherche d'un inestimable trésor en pièces d'or espagnoles enfoui depuis des siècles. Charlie découvre que le coffre est caché à quelques mètres de profondeur, sous un supermarché du coin.Bien que réticente devant cette nouvelle idée saugrenue et les nombreux désagréments qu'elle engendre, Miranda finit par l'aider dans sa quête et se fait embaucher au supermarché. Pour avoir une chance de creuser dans le sous-sol, il faut déjouer les systèmes de sécurité et en obtenir la clef. Face aux péripéties et aux épreuves, Charlie et Miranda vont devoir trouver de l'aide. La chasse au trésor ne fait que commencer, et le plus fou n'est pas forcément celui que l'on croit...",Vous devez croire au trésor pour le trouver.,/zLoa3oJ83zo9g3mV9LNCHbqO7jH.jpg,/dp3SyjDLboXzyYHOciPGdAWemX7.jpg,"[{'id': 925, 'logo_path': '/dIb9hjXNOkgxu4kBWdIdK8nM4w.png', 'name': 'Nu Image', 'origin_country': 'US'}, {'id': 1187, 'logo_path': None, 'name': 'Michael London Productions', 'origin_country': 'US'}, {'id': 23104, 'logo_path': None, 'name': 'King of California Productions', 'origin_country': ''}, {'id': 23105, 'logo_path': None, 'name': 'Lone Star Film Group', 'origin_country': 'US'}, {'id': 1020, 'logo_path': '/kuUIHNwMec4dwOLghDhhZJzHZTd.png', 'name': 'Millennium Media', 'origin_country': 'US'}, {'id': 214742, 'logo_path': '/7rlv0Vg2bIdI0EPlUO1z5VpxsKP.png', 'name': 'Emmett/Furla Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",Non renseigné,,Non renseigné,Non renseigné,,Non renseigné
tt0389860,9339,Click : Télécommandez votre vie,Click,2006-06-23,107,"[35, 18, 14]",Comedy,Drama,Fantasy,"[{'id': 35, 'name': 'Comédie'}, {'id': 18, 'name': 'Drame'}, {'id': 14, 'name': 'Fantastique'}]","{3737: 'dying and death', 802: 'regret', 1022: 'workaholic', 1786: 'heart attack', 2301: 'architect', 11390: 'liposuction', 4379: 'time travel', 8506: 'remote control', 9974: 'obesity', 11612: 'hospital', 13027: 'wedding', 15162: 'dog', 34004: 'second chance', 162225: 'fatherhood', 175629: 'alternative reality', 314216: 'time jump'}",82500000,240685326,['US'],en,6.301,7317,5.3871,"Michael, travailleur forcené, entre en possession d'une télécommande qui agit sur son entourage, pouvant tout aussi bien couper le son du chien que revenir ou avancer dans sa vie. Désormais, il contrôle tout son univers. Mais la télécommande possède aussi des fonctions dont Michael ignore tout, et dont il ne va pas tarder à faire les frais.","Et si vous pouviez télécommander votre vie, que feriez-vous?",/skn7NwhV9aOYAhspLs22L1qVdnx.jpg,/mXBDQ9n2osF0BqBjXY9JDyadyRb.jpg,"[{'id': 333, 'logo_path': '/5xUJfzPZ8jWJUDzYtIeuPO4qPIa.png', 'name': 'Original Film', 'origin_country': 'US'}, {'id': 497, 'logo_path': '/wmxHM7w6JxbPwaopC6Sl4QSG2uH.png', 'name': 'Revolution Studios', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 878, 'logo_path': '/s5j0xnTXvglZoz49CUaQclVv3s9.png', 'name': 'Happy Madison Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",https://www.youtube.com/watch?v=bZNAkD0p55s,360.0,Trailer,False,2022-09-04 10:53:15+00:00,6355126fc9dbf9008237c7bf
tt0419843,13067,In the Land of Women,In the Land of Women,2007-04-20,97,"[10749, 35, 18]",Comedy,Drama,Romance,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comédie'}, {'id': 18, 'name': 'Drame'}]","{1326: 'infidelity', 9856: 'flashback', 9673: 'love', 10163: 'cancer', 10226: 'neighbor', 13028: 'writer', 40895: 'illness'}",10000000,17562071,['US'],en,5.9,512,5.0622,"Un scénariste de Los Angeles s'installe dans la banlieue de Détroit pour se remettre d'une rupture sentimentale. Là, il se lie d'amitié avec une mère et sa fille qui se retrouvent à la rue.",Non renseigné,/qbfVeY8sE3luiRXYZTPT9rjV6p1.jpg,/dUEFKK9iUIjadCVLVBaP0azpLce.jpg,"[{'id': 97, 'logo_path': '/qv3ih9pR9w2XNKZDsqDqAGuZjqc.png', 'name': 'Castle Rock Entertainment', 'origin_country': 'US'}, {'id': 10039, 'logo_path': '/b8w4LldQolMKiLZw4FQJBcXSDGI.png', 'name': 'Anonymous Content', 'origin_country': 'US'}, {'id': 3323, 'logo_path': None, 'name': 'Land Films Inc.', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",Non renseigné,,Non renseigné,Non renseigné,,Non renseigné
tt0420223,1262,L'Incroyable Destin de Harold Crick,Stranger Than Fiction,2006-09-09,95,"[18, 35, 10749, 14]",Comedy,Drama,Fantasy,"[{'id': 18, 'name': 'Drame'}, {'id': 35, 'name': 'Comédie'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantastique'}]","{2132: 'literature', 1992: 'professor', 5914: ""writer's block"", 9673: 'love', 10855: 'fate', 10818: 'author', 34079: 'death', 41589: 'dying', 155251: 'novelist', 188994: 'publisher', 215325: 'what if', 275599: 'book', 323107: 'narrator'}",30000000,53653224,['US'],en,7.279,2421,2.2945,"Un beau matin, Harold Crick, un obscur fonctionnaire du fisc, entend soudain une voix de femme qui se met à commenter tout ce qu'il vit, y compris ses pensées les plus intimes. Pour Harold, c'est un cauchemar qui dérègle sa vie parfaitement agencée, mais cela devient encore plus grave lorsque la voix annonce qu'il va bientôt mourir...Harold découvre que cette voix est celle d'une romancière, Karen Eiffel, qui s'efforce désespérément d'écrire la fin de ce qui pourrait être son meilleur livre. Il ne lui reste plus qu'à trouver comment tuer son personnage principal : Harold ! Elle ignore que celui-ci existe, qu'il entend ses mots et connaît le sort qu'elle lui réserve...Pour s'en sortir vivant, Harold doit changer son destin. Sa seule chance est de devenir un personnage de comédie, puisque ceux-ci ne sont jamais tués...","Quand la fiction rejoint la réalité, attention au point final.",/mTOS2zInLLAYY4A9ZTVBXlbZoDH.jpg,/d9eONXYtCmQnPWw61w9pNMGlSzK.jpg,"[{'id': 1973, 'logo_path': None, 'name': 'Three Strange Angels', 'origin_country': 'GB'}, {'id': 771, 'logo_path': '/fQpEeXgCVsXQkVVFMMjrrkOFja3.png', 'name': 'Mandate Pictures', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",Non renseigné,,Non renseigné,Non renseigné,,Non renseigné
tt0423977,8669,Charlie Bartlett,Charlie Bartlett,2008-02-22,97,"[35, 18, 10749]",Comedy,Drama,Romance,"[{'id': 35, 'name': 'Comédie'}, {'id': 18, 'name': 'Drame'}, {'id': 10749, 'name': 'Romance'}]","{894: 'depression', 6270: 'high school', 1605: 'new love', 7358: 'school performance', 1252: 'suicide attempt', 6247: 'cleverness', 1803: 'drug addiction', 3551: 'private school', 1279: 'medicine', 5490: 'girlfriend', 6437: 'toilet', 5999: 'advice', 10791: 'teenage crush', 15106: 'psychiatrist', 166287: 'school bus'}",12000000,5254986,"['CA', 'US']",en,6.675,673,4.8527,"Inscrit dans un nouveau lycée, le jeune Charlie Bartlett éprouve quelques difficultés à s'adapter à ce nouveau milieu. Pour arriver à ses fins, il décide de devenir le ""psychiatre"" de ses camarades...",Non renseigné,/l0jr9jSIW2TYFuunPtDQ1exyjtI.jpg,/lrSp2n61IBX4i6NGh0xFtyTfSiJ.jpg,"[{'id': 737, 'logo_path': '/dK1GZ1u4our8sJW0Sts1JHeNSLn.png', 'name': 'Sidney Kimmel Entertainment', 'origin_country': 'US'}, {'id': 2242, 'logo_path': None, 'name': 'Everyman Pictures', 'origin_country': 'US'}, {'id': 455, 'logo_path': None, 'name': 'Permut Presentations', 'origin_country': 'US'}, {'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}, {'id': 181992, 'logo_path': None, 'name': 'Mandate International', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",https://www.youtube.com/watch?v=-GAmuAnkWU0,480.0,Trailer,False,2009-06-19 13:06:35+00:00,62b08c0b595a560e51a6999a
tt0431308,6023,P.S. I Love You,P.S. I Love You,2007-11-15,126,"[18, 10749]",Comedy,Drama,Romance,"[{'id': 18, 'name': 'Drame'}, {'id': 10749, 'name': 'Romance'}]","{3737: 'dying and death', 697: 'loss of loved one', 906: 'job-hopping', 3344: 'letter', 14985: 'ireland'}",30000000,156835339,['US'],en,7.184,3406,3.4119,"Holly et Gerry sont un couple amoureux menant une vie parfaite. A la suite de la mort soudaine de Gerry, Holly sombre dans une dépression. C'est alors qu'elle reçoit une lettre, la première d'une série de dix, rédigées par Gerry avant sa mort. Ces lettres, agencées tel un jeu de piste, lui donnent des instructions de choses à faire pour, à terme, tourner la page et enfin réapprendre à vivre.",Il ne lui restait qu'une seule chose à lui dire...,/4XjCfcTLPMosG0nLwu03vpgnIKO.jpg,/7JrXKA5vkyqITySzbx8iZB89ivk.jpg,"[{'id': 412, 'logo_path': None, 'name': 'Wendy Finerman Productions', 'origin_country': ''}, {'id': 1088, 'logo_path': '/9WOE5AQUXbOtLU6GTwfjS8OMF0v.png', 'name': 'Alcon Entertainment', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/ingPVoHnINIrFR7WHmYux1f5pES.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}, {'id': 114739, 'logo_path': None, 'name': 'Grosvenor Park Productions', 'origin_country': 'GB'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",https://www.youtube.com/watch?v=t7JdGatJ0jY,1080.0,Trailer,False,2017-02-12 17:50:56+00:00,58a0a0a5c3a3684dd6000a0d
tt0449059,773,Little Miss Sunshine,Little Miss Sunshine,2006-07-26,102,"[35, 18]",Comedy,Drama,Non renseigné,"[{'id': 35, 'name': 'Comédie'}, {'id': 18, 'name': 'Drame'}]","{387: 'california', 1157: 'husband wife relationship', 380: 'sibling relationship', 3746: 'literature professor', 2783: ""family's daily life"", 3306: 'highway', 5496: 'beauty contest', 5549: 'beauty queen contest', 10041: 'dysfunctional family', 7312: 'road trip', 10235: 'family relationships', 33694: 'family holiday', 167043: 'road movie', 187056: 'woman director'}",8000000,100523181,['US'],en,7.691,7549,4.6784,"L’histoire des Hoover. Le père, Richard, tente désespérément de vendre son « Parcours vers le succès en 9 étapes ». La mère, Sheryl, tente de dissimuler les travers de son frère, spécialiste suicidaire de Proust fraîchement sorti de l’hôpital après avoir été congédié par son amant. Les enfants Hoover ne sont pas non plus dépourvus de rêves improbables : la fille de 7 ans, Olive, se rêve en reine de beauté, tandis que son frère Dwayne a fait vœu de silence jusqu’à son entrée à l’Air Force Academy. Quand Olive décroche une invitation à concourir pour le très sélectif titre de Little Miss Sunshine en Californie, toute la famille décide de faire corps derrière elle. Les voilà donc entassés dans leur van Volkswagen rouillé : ils mettent le cap vers l’ouest et entament un voyage tragi‐comique de trois jours qui les mettra aux prises avec des événements inattendus…",Une famille au bord de la crise de nerfs.,/pUPR2pgiVfWMkHcE0SqaE4skDl9.jpg,/4YzGG8IPduUQRVnQ0vN5laHA1rH.jpg,"[{'id': 188, 'logo_path': '/40E8iNvy6brH6t4BbmQL211jIpl.png', 'name': 'Big Beach', 'origin_country': 'US'}, {'id': 715, 'logo_path': '/yDo2dtvQ45dtZb1r2lhIwufz42s.png', 'name': 'Bona Fide Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",https://www.youtube.com/watch?v=YSO5XLqYiqQ,480.0,Trailer,False,2020-08-02 08:58:55+00:00,66677b4068e4b17790ddb4ed
tt0460745,12912,La Théorie du Chaos,Chaos Theory,2007-10-26,87,"[35, 18, 10749]",Comedy,Drama,Romance,"[{'id': 35, 'name': 'Comédie'}, {'id': 18, 'name': 'Drame'}, {'id': 10749, 'name': 'Romance'}]","{1721: 'fight', 3508: 'underwear', 171814: 'medical test', 171817: 'groom', 171818: 'list', 171826: 'told in flashback', 171827: 'hole in boat', 171830: 'lab results', 171831: 'running away', 171842: 'sinking boat', 171845: ""new year's resolution"", 171846: 'gun store', 171848: 'marital separation', 171850: 'ice rink', 171854: 'betrayal by friend'}",0,240476,['US'],en,6.304,421,1.9371,"Frank Allen est un auteur à succès dont le quotidien est réglé au détail près. Un matin, sa femme, en voulant assouplir l'organisation de son mari, va semer le chaos dans sa vie bien ordonnée...","Dans la vie, rien n’était laissé au hasard. A présent, rien ne va plus.",/kXe32HJBYwVZzYRFbp5vlvG0qjn.jpg,/mgdibh7MOSh2UUGAIwz1Hjf2UzJ.jpg,"[{'id': 97, 'logo_path': '/qv3ih9pR9w2XNKZDsqDqAGuZjqc.png', 'name': 'Castle Rock Entertainment', 'origin_country': 'US'}, {'id': 23105, 'logo_path': None, 'name': 'Lone Star Film Group', 'origin_country': 'US'}, {'id': 3323, 'logo_path': None, 'name': 'Land Films Inc.', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",Non renseigné,,Non renseigné,Non renseigné,,Non renseigné
tt0475290,270487,"Ave, César !","Hail, Caesar!",2016-02-05,100,"[35, 80, 18, 9648]",Comedy,Drama,Mystery,"[{'id': 35, 'name': 'Comédie'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drame'}, {'id': 9648, 'name': 'Mystère'}]","{736: 'journalist', 1336: 'ransom', 977: 'cat', 1930: 'kidnapping', 5049: 'ancient rome', 9732: 'film in film', 10941: 'disappearance', 12396: 'hollywood', 12570: 'whodunit', 15060: 'period drama', 33490: 'filmmaking', 162262: 'movie star', 208611: '1950s', 227561: 'old hollywood', 325815: 'farcical', 325819: 'frustrated'}",22000000,63647656,['US'],en,5.931,3908,2.7116,"Eddie Mannix est fixer chez Capitole, un des plus célèbres Studios de cinéma américain de l’époque. Il y est chargé de régler tous les problèmes inhérents à chacun de leurs films. Un travail qui ne connaît ni les horaires, ni la routine. En une seule journée il va devoir gérer aussi bien les susceptibilités des différentes communautés religieuses, pour pouvoir valider leur adaptation de la Bible en Technicolor, que celles du très précieux réalisateur vedette Laurence Laurentz qui n’apprécie que modérément qu’on lui ait attribué le jeune espoir du western comme tête d’affiche de son prochain drame psychologique. La journée promet d’être mouvementée.",Lumières. Caméra. Enlèvement.,/coTVFmc2aiPRaYvcO3USHTiMLig.jpg,/zIUigIht3f9osNGyleF6B3jBbl7.jpg,"[{'id': 10163, 'logo_path': '/16KWBMmfPX0aJzDExDrPxSLj0Pg.png', 'name': 'Working Title Films', 'origin_country': 'GB'}, {'id': 2092, 'logo_path': '/9IAf3DxvsjOVSQVjX5F22jTU4Nh.png', 'name': 'Mike Zoss Productions', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",https://www.youtube.com/watch?v=fB-sHuquC_o,1080.0,Trailer,True,2016-01-22 13:30:13+00:00,5abf6c1a0e0a264a5d02b0c3
tt0479162,13856,Special,Special,2006-11-17,81,"[18, 14, 878]",Comedy,Drama,Sci-Fi,"[{'id': 18, 'name': 'Drame'}, {'id': 14, 'name': 'Fantastique'}, {'id': 878, 'name': 'Science-Fiction'}]","{9715: 'superhero', 3298: 'hallucination'}",1000000,7202,['US'],en,6.318,99,2.2365,"Les Franken est un fan de Comics. Il mène une existence ordinaire jusqu'à ce qu'il soit recruté pour tester un nouveau médicament appelé le "" Special "". Des effets inattendus se produisent, il se retrouve dotés de superpouvoirs et décide alors de se consacrer à sa nouvelle mission : devenir un super héros. Mais tout ne se passe pas comme prévu...",Non renseigné,/5oGxZ9Itu8buWnB15p6sri3zh9n.jpg,/wgMz11KUuOhDi28AwRHeJBE3mJA.jpg,"[{'id': 2830, 'logo_path': None, 'name': 'Rival Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",Non renseigné,,Non renseigné,Non renseigné,,Non renseigné
tt0493949,38843,Sœurs Malgré Elles !,Ramona and Beezus,2010-07-23,103,"[35, 10751]",Comedy,Drama,Family,"[{'id': 35, 'name': 'Comédie'}, {'id': 10751, 'name': 'Familial'}]","{380: 'sibling relationship', 970: 'parent child relationship', 12335: 'aunt niece relationship', 179431: 'duringcreditsstinger', 187056: 'woman director'}",15000000,27293743,['US'],en,6.5,774,4.435,"La petite Ramona Quimby a beaucoup d’imagination et de l’énergie à revendre. Ses idées joyeusement loufoques ont tendance à provoquer des catastrophes, ce qui pousse tout le monde à garder un œil sur elle, en particulier sa grande sœur, Beezus. Son goût de l’aventure et sa malice vont pourtant s’avérer très utiles lorsque la maison familiale va se retrouver menacée…",Non renseigné,/wIgXFY4sNzvHiyFKsB862X9xBRg.jpg,/alHPPvoVpIKsPkhicp31d9AcWeX.jpg,"[{'id': 444, 'logo_path': None, 'name': 'Dune Entertainment', 'origin_country': 'US'}, {'id': 813, 'logo_path': None, 'name': 'Di Novi Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",Non renseigné,,Non renseigné,Non renseigné,,Non renseigné
tt0790623,13243,Meet Bill,Meet Bill,2007-09-07,90,"[35, 18, 10749]",Comedy,Drama,Non renseigné,"[{'id': 35, 'name': 'Comédie'}, {'id': 18, 'name': 'Drame'}, {'id': 10749, 'name': 'Romance'}]","{596: 'adultery', 6270: 'high school', 985: 'candy', 1310: 'mentor', 10776: 'marijuana', 14964: 'drugs', 158591: 'injury', 187056: 'woman director', 207819: 'accident'}",5000000,346592,['US'],en,6.1,349,3.8444,"Un homme coincé dans sa routine, entre mariage et travail, fait la rencontre d'un jeune délinquant. Sa vie va prendre un nouveau tournant lorsqu'il décide de remettre l'adolescent dans le droit chemin.",Non renseigné,/82iHKLMixZcUpLZfgTGOrhS8egf.jpg,/kkLkNB6ju0bQlNVvvYTvIKoDOtJ.jpg,"[{'id': 23787, 'logo_path': None, 'name': 'Eclipse Catering', 'origin_country': 'US'}, {'id': 2150, 'logo_path': None, 'name': 'GreeneStreet Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",Non renseigné,,Non renseigné,Non renseigné,,Non renseigné
tt0800039,9870,"Sans Sarah, rien ne va !",Forgetting Sarah Marshall,2008-04-17,111,"[35, 10749, 18]",Comedy,Drama,Romance,"[{'id': 35, 'name': 'Comédie'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drame'}]","{2570: 'rock star', 1595: 'ex-girlfriend', 1668: 'hawaii', 3258: 'beauty', 6876: 'vacation', 2864: 'one-night stand', 6562: 'celebrity', 14602: 'break-up', 230478: 'dumped'}",30000000,105173115,['US'],en,6.504,3571,4.7672,"Peter Bretter va de galère en galère... Non seulement, il n'arrive pas à percer comme musicien, mais sa petite amie Sarah Marshall, star du petit écran, vient de le larguer. Désespéré, il décide de se rendre à Hawaï pour se changer les idées. Mais une fois sur place, il est plongé en plein cauchemar : son ex est descendue dans le même hôtel que lui... accompagnée de son nouveau petit ami, chanteur de rock à succès. Peter tentera de noyer son chagrin dans les cocktails et de se consoler auprès de Rachel, une ravissante employée de l'hôtel...",Bienvenue chez les largués !,/pQorOtSznZeiTtGBDQy1YfjOyad.jpg,/s39aQY3dK1s6ARrUKP5yeq824nR.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 10105, 'logo_path': '/bN4tiAS8oNlHhIqq66KBPQ1Ekqh.png', 'name': 'Apatow Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",https://www.youtube.com/watch?v=KzFQJ3eoR3o,480.0,Trailer,True,2008-05-21 15:17:30+00:00,54c9bc9e9251416789009715
tt0804497,43923,Une drôle d'histoire,It's Kind of a Funny Story,2010-10-08,101,"[35, 18]",Comedy,Drama,Romance,"[{'id': 35, 'name': 'Comédie'}, {'id': 18, 'name': 'Drame'}]","{894: 'depression', 236: 'suicide', 818: 'based on novel or book', 10683: 'coming of age', 11870: 'teen movie', 156851: 'psychiatric ward', 187056: 'woman director', 246466: 'based on young adult novel'}",8000000,6491240,['US'],en,6.958,2404,3.3773,"Craig, 15 ans, fait une dépression nerveuse. Il est envoyé à l'hôpital psychiatrique mais suite à une erreur de dossier, il se retrouve dans le département des adultes. Il va rencontrer plusieurs d'entre eux, bien plus fous que lui.",Non renseigné,/jyknaVF7brBPxV6vWmNbyEX34Dk.jpg,/l7gkk5K0NnVSqZ0Qr4zkNskH9AC.jpg,"[{'id': 10146, 'logo_path': '/xnFIOeq5cKw09kCWqV7foWDe4AA.png', 'name': 'Focus Features', 'origin_country': 'US'}, {'id': 5703, 'logo_path': None, 'name': 'Wayfare Entertainment', 'origin_country': 'US'}, {'id': 11581, 'logo_path': '/yIORcWTFHtbXvWjqXAqFuMxx0K0.png', 'name': 'Misher Films', 'origin_country': 'US'}, {'id': 2291, 'logo_path': None, 'name': 'Journeyman Pictures', 'origin_country': 'US'}, {'id': 74103, 'logo_path': None, 'name': 'Gowanus Projections', 'origin_country': 'US'}, {'id': 165330, 'logo_path': None, 'name': 'Start Media', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",Non renseigné,,Non renseigné,Non renseigné,,Non renseigné
